ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,Age,Years_Working
5021951,F,Y,Y,0,67193,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,34,1
5022190,F,Y,Y,1,279937,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-13,C,54,19
5022192,F,Y,Y,1,279937,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,-25,X,54,19
5022193,F,Y,Y,1,279937,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,C,54,19
5022195,F,Y,Y,1,279937,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,3,0,X,54,19
5022281,M,Y,N,0,57601,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Managers,1,0,X,30,1
5022282,M,Y,N,0,57601,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,1,Managers,1,-5,C,30,1
5022316,M,Y,N,1,110302,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,31,4
5022317,M,Y,N,1,110302,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-1,X,31,4
5022318,M,Y,N,1,110302,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,31,4
5022320,M,Y,N,1,110302,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,31,4
5022504,F,N,Y,1,150820,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,3,0,0,46,6
5022505,F,N,Y,1,150820,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,3,0,C,46,6
5022506,F,N,Y,1,150820,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,3,0,C,46,6
5022602,M,N,Y,0,187310,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-25,X,36,14
5022604,M,N,Y,0,187310,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,36,14
5022605,M,N,Y,0,187310,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,36,14
5113137,M,N,Y,0,187310,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,36,14
5113138,M,N,Y,0,187310,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,36,14
5022644,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-44,0,32,0
5022647,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-17,0,32,0
5022648,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,32,0
5022649,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,32,0
5022651,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,32,0
5022652,M,Y,Y,1,75766,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,32,0
5022730,M,Y,N,3,176975,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,5,0,C,42,5
5022731,M,Y,N,3,176975,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,5,-7,C,42,5
5022783,M,Y,Y,1,114210,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,2,0,C,36,4
5022784,M,Y,Y,1,114210,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,2,0,X,36,4
5022787,M,Y,Y,1,114210,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,2,0,C,36,4
5022788,M,Y,Y,1,114210,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,2,0,0,36,4
5022791,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,-16,C,33,4
5022792,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022794,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,-26,C,33,4
5022795,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022796,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,0,33,4
5022797,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022798,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,-10,C,33,4
5022799,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022800,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,-28,X,33,4
5022802,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022803,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022804,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,-7,C,33,4
5090079,F,Y,Y,0,89128,Working,Higher education,Widow,House / apartment,1,0,0,0,Managers,1,0,C,33,4
5022851,F,N,Y,0,292391,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,52,24
5022852,F,N,Y,0,292391,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,52,24
5022853,F,N,Y,0,292391,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,0,52,24
5022855,F,N,Y,0,292391,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-7,C,52,24
5113224,F,N,Y,0,292391,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,52,24
5022858,F,N,N,0,120628,Working,Higher education,Single / not married,Rented apartment,1,0,1,1,Managers,1,0,X,54,4
5022879,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,C,45,2
5022880,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-11,C,45,2
5022881,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-12,C,45,2
5022882,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,0,45,2
5022886,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-11,C,45,2
5022887,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-3,C,45,2
5022888,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,C,45,2
5022889,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,0,45,2
5022890,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,0,X,45,2
5022891,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-1,C,45,2
5022892,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-35,X,45,2
5022893,M,Y,Y,1,109692,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,0,Managers,2,-33,C,45,2
5022912,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022913,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022914,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,X,33,7
5022915,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,-35,C,33,7
5022917,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022918,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022921,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022922,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,-32,C,33,7
5022923,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,-39,C,33,7
5090081,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5113052,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,-33,C,33,7
5113054,F,N,Y,0,116155,Working,Higher education,Single / not married,House / apartment,1,0,1,0,Managers,1,0,C,33,7
5022978,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,-15,C,52,33
5022979,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,33
5022980,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,-21,C,52,33
5022981,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,33
5022982,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,-18,C,52,33
5022984,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,-4,C,52,33
5022985,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,-15,C,52,33
5022986,F,Y,Y,0,292391,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,33
5023150,M,N,Y,1,110302,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,31,4
5023151,M,N,Y,1,110302,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-12,C,31,4
5023152,M,N,Y,1,110302,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,31,4
5023342,M,Y,Y,0,127229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,50,5
5023345,M,Y,Y,0,127229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-43,X,50,5
5023347,M,Y,Y,0,127229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,-12,X,50,5
5023348,M,Y,Y,0,127229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,50,5
5023350,M,Y,Y,0,127229,Working,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,2,0,C,50,5
5023414,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,0,45,7
5023415,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,C,45,7
5023417,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,C,45,7
5023419,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,-21,X,45,7
5023420,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,C,45,7
5023421,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,C,45,7
5023422,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,0,45,7
5023423,F,Y,Y,1,158329,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,3,0,0,45,7
5023551,F,N,N,0,99637,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,C,34,5
5023552,F,N,N,0,99637,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,-13,C,34,5
5023553,F,N,N,0,99637,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,-1,C,34,5
5023617,F,N,Y,2,111366,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-42,0,30,2
5023618,F,N,Y,2,111366,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-47,0,30,2
5023619,F,N,Y,2,111366,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,C,30,2
5023621,F,N,Y,2,111366,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-4,0,30,2
5023622,F,N,Y,2,111366,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,0,30,2
5023679,M,Y,Y,0,191783,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,0,57,11
5023816,F,Y,Y,1,116284,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,3,-10,C,47,2
5023833,F,N,Y,0,121220,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,1,0,Managers,2,0,C,52,4
5023870,F,N,Y,0,126637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,52,5
5023872,F,N,Y,0,126637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Managers,1,-42,X,52,5
5023873,F,N,Y,0,126637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,52,5
5023874,F,N,Y,0,126637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Managers,1,0,X,52,5
5023875,F,N,Y,0,126637,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,1,0,0,Managers,1,0,C,52,5
5023915,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,-10,X,44,8
5023916,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,C,44,8
5023917,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,-36,X,44,8
5023918,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,0,44,8
5023919,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,C,44,8
5023920,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,X,44,8
5023921,M,Y,N,1,165838,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,C,44,8
5023955,M,Y,Y,0,110720,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,45,4
5023956,M,Y,Y,0,110720,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,45,4
5023957,M,Y,Y,0,110720,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,45,4
5023958,M,Y,Y,0,110720,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,-4,C,45,4
5023959,M,Y,Y,0,110720,Working,Higher education,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,C,45,4
5024191,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,-44,X,37,1
5024192,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,0,X,37,1
5024193,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,0,C,37,1
5024196,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,-30,X,37,1
5024197,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,-9,C,37,1
5024200,F,Y,Y,2,112857,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,4,-9,X,37,1
5024254,M,N,Y,1,216883,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,X,48,13
5024287,F,N,Y,0,98729,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,31,5
5024288,F,N,Y,0,98729,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,C,31,5
5024289,F,N,Y,0,98729,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,-5,X,31,5
5024290,F,N,Y,0,98729,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,0,31,5
5024412,M,Y,N,0,209810,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,X,51,14
5024448,M,Y,Y,0,122747,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,0,35,7
5024449,M,Y,Y,0,122747,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,C,35,7
5024450,M,Y,Y,0,122747,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,C,35,7
5024452,M,Y,Y,0,122747,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,C,35,7
5024453,M,Y,Y,0,122747,Working,Secondary / secondary special,Married,House / apartment,1,1,1,0,Managers,2,0,X,35,7
5024483,F,N,Y,0,94220,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2,0,C,34,4
5024484,F,N,Y,0,94220,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2,0,C,34,4
5024485,F,N,Y,0,94220,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,1,0,Managers,2,0,C,34,4
5024519,F,Y,Y,1,206383,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-12,X,41,13
5024520,F,Y,Y,1,206383,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,-40,X,41,13
5024524,F,Y,Y,1,206383,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,C,41,13
5024525,F,Y,Y,1,206383,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,41,13
5024526,F,Y,Y,1,206383,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,3,0,0,41,13
5024582,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-26,X,34,3
5024583,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-17,C,34,3
5024584,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,-8,C,34,3
5024585,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,C,34,3
5024586,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,C,34,3
5025190,F,Y,Y,2,126375,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,0,Managers,4,0,C,34,3
5024597,M,Y,Y,0,246754,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Managers,1,0,0,54,18
5024638,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,-13,X,28,5
5024639,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,28,5
5024640,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,X,28,5
5024641,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,28,5
5024642,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,28,5
5024643,F,Y,Y,0,94229,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,C,28,5
